transaction_id,order_id,order_date,ship_date,ship_mode,customer_id,segment,country,city,state,product_id,category,sub_category,product_name,sales,quantity,discount,total_amount,payment_method,shipping_status
5822,CA-2024-0822,2024-02-26,2025-02-01,Standard,1848,Corporate,USA,Lucasmouth,Oregon,P3714,Electronics,Smartphones,Year Desk,670.04,2,12.1,1175.37,Credit Card,In Transit
5823,CA-2024-0823,2023-08-02,2023-10-21,Same Day,1083,Home Office,USA,Brentborough,North Carolina,P3228,Office Supplies,Chairs,Party Printer,765.07,3,19.24,509.01,Debit Card,Cancelled
5824,CA-2024-0824,2023-09-25,2024-03-10,Same Day,1404,Consumer,USA,Lake Natalie,California,P3512,Electronics,Smartphones,Natural Laptop,2291.13,5,18.78,1290.85,Credit Card,Delivered
5825,CA-2024-0825,2024-03-03,2025-02-25,Express,1130,Home Office,USA,South Jerryburgh,New Mexico,P3763,Furniture,Tables,Herself Laptop,228.56,2,6.36,463.48,Credit Card,Cancelled
5826,CA-2024-0826,2024-06-24,2024-01-20,Standard,1161,Corporate,USA,East Amanda,Delaware,P3940,Electronics,Printers,Surface Phone,70.53,3,17.69,964.18,Credit Card,In Transit
5827,CA-2024-0827,2025-02-24,2025-02-10,Standard,1488,Corporate,USA,Jessicafort,Arkansas,P3118,Electronics,Tables,Tonight Printer,2349.91,5,11.26,449.87,Credit Card,Cancelled
5828,CA-2024-0828,2025-02-18,2024-11-28,Standard,1262,Corporate,USA,Lindashire,Washington,P3186,Electronics,Tables,Small Printer,475.65,1,4.91,255.47,PayPal,Cancelled
5829,CA-2024-0829,2024-05-19,2024-02-08,Express,1092,Home Office,USA,Kellyberg,Michigan,P3181,Office Supplies,Smartphones,Commercial Laptop,194.18,1,12.71,198.14,Credit Card,Shipped
5830,CA-2024-0830,2024-03-02,2023-09-30,Same Day,1252,Consumer,USA,Ricardoborough,Indiana,P3385,Electronics,Printers,Camera Phone,131.1,1,19.83,2084.22,Bank Transfer,In Transit
5831,CA-2024-0831,2023-05-23,2023-10-26,Same Day,1645,Home Office,USA,Allenborough,Rhode Island,P3582,Furniture,Smartphones,Material Printer,723.25,3,17.74,645.4,PayPal,In Transit
5832,CA-2024-0832,2023-05-13,2025-02-05,Standard,1468,Home Office,USA,Novakland,Maryland,P3427,Office Supplies,Tables,Involve Printer,404.88,3,6.44,1404.91,Bank Transfer,Shipped
5833,CA-2024-0833,2025-02-03,2024-06-10,Standard,1505,Consumer,USA,Nicolebury,Vermont,P3571,Electronics,Smartphones,Analysis Laptop,675.47,5,19.09,570.89,Credit Card,Cancelled
5834,CA-2024-0834,2023-04-28,2023-11-16,Same Day,1515,Corporate,USA,North Melissamouth,Michigan,P3915,Furniture,Laptops,Financial Printer,2011.61,5,14.83,2085.49,Bank Transfer,Delivered
5835,CA-2024-0835,2024-10-05,2024-05-16,Standard,1895,Corporate,USA,Housebury,North Dakota,P3421,Office Supplies,Laptops,Course Monitor,560.77,1,5.67,2456.67,Credit Card,In Transit
5836,CA-2024-0836,2023-04-21,2024-03-06,Express,1080,Corporate,USA,East Richardchester,Indiana,P3006,Furniture,Printers,Box Desk,2165.43,2,1.44,267.7,Bank Transfer,In Transit
5837,CA-2024-0837,2024-10-14,2025-02-26,Same Day,1178,Home Office,USA,West Margaret,Alaska,P3458,Electronics,Chairs,South Monitor,2179.84,5,9.88,211.35,Bank Transfer,Delivered
5838,CA-2024-0838,2025-01-30,2024-06-21,Standard,1701,Consumer,USA,Chambersfurt,Pennsylvania,P3519,Furniture,Smartphones,Stock Phone,85.9,2,18.9,939.49,Credit Card,Delivered
5839,CA-2024-0839,2024-02-28,2024-11-20,Standard,1521,Consumer,USA,Kimberlyborough,Ohio,P3612,Furniture,Printers,Evening Phone,209.69,2,18.68,1597.53,Debit Card,Delivered
5840,CA-2024-0840,2023-10-23,2024-05-09,Express,1780,Home Office,USA,Port Scott,Hawaii,P3728,Furniture,Laptops,Case Monitor,2015.86,2,13.53,1947.34,Credit Card,Delivered
5841,CA-2024-0841,2023-03-07,2024-08-28,Standard,1695,Consumer,USA,Taylorberg,West Virginia,P3206,Office Supplies,Laptops,Theory Phone,2034.18,4,14.62,1983.68,Debit Card,Cancelled
5842,CA-2024-0842,2024-04-12,2024-03-08,Same Day,1794,Corporate,USA,North Edwardberg,Colorado,P3001,Electronics,Chairs,Either Laptop,2410.02,2,1.96,92.81,Bank Transfer,In Transit
5843,CA-2024-0843,2024-09-03,2023-11-27,Same Day,1157,Corporate,USA,Edwardport,Colorado,P3451,Furniture,Smartphones,Center Laptop,2499.76,3,2.99,1955.0,Credit Card,In Transit
5844,CA-2024-0844,2023-06-08,2024-10-30,Standard,1107,Consumer,USA,East Lisaborough,Georgia,P3225,Furniture,Smartphones,Loss Phone,2034.32,4,9.65,335.35,Bank Transfer,In Transit
5845,CA-2024-0845,2025-02-07,2023-09-10,Standard,1250,Consumer,USA,North Timothy,Washington,P3797,Office Supplies,Tables,Class Laptop,2129.18,3,16.54,391.16,Bank Transfer,Delivered
5846,CA-2024-0846,2025-01-14,2024-01-22,Standard,1227,Consumer,USA,Lambertborough,Indiana,P3501,Office Supplies,Tables,Believe Desk,172.16,5,18.6,2013.04,Bank Transfer,Shipped
5847,CA-2024-0847,2024-04-26,2024-07-22,Express,1487,Consumer,USA,Kellyland,Wisconsin,P3044,Electronics,Laptops,Science Laptop,98.58,4,9.71,2356.32,PayPal,In Transit
5848,CA-2024-0848,2024-11-07,2023-12-02,Express,1280,Corporate,USA,Zamorafort,Hawaii,P3242,Furniture,Printers,Just Monitor,334.28,1,5.97,551.62,PayPal,Shipped
5849,CA-2024-0849,2023-06-17,2023-05-24,Express,1788,Consumer,USA,East Anthonyhaven,Texas,P3557,Furniture,Tables,Fear Desk,1263.32,4,18.13,1760.44,Debit Card,Cancelled
5850,CA-2024-0850,2024-11-13,2024-09-12,Standard,1327,Home Office,USA,Amandamouth,Wyoming,P3778,Office Supplies,Chairs,Available Printer,864.18,5,7.06,107.48,Debit Card,Delivered
5851,CA-2024-0851,2023-06-25,2024-09-26,Standard,1723,Corporate,USA,Lake Stacyview,Maryland,P3426,Furniture,Tables,Add Phone,76.15,2,5.52,2168.31,Bank Transfer,In Transit
5852,CA-2024-0852,2023-09-16,2023-07-25,Express,1420,Home Office,USA,Rebeccahaven,Missouri,P3767,Office Supplies,Chairs,Later Desk,2471.79,3,2.77,145.83,PayPal,Delivered
5853,CA-2024-0853,2024-03-08,2024-12-26,Express,1949,Consumer,USA,Lake James,New York,P3930,Furniture,Laptops,Nothing Monitor,1167.97,3,6.73,130.71,Bank Transfer,Cancelled
5854,CA-2024-0854,2023-09-15,2023-03-24,Express,1746,Home Office,USA,Lake Seth,Minnesota,P3274,Office Supplies,Chairs,Bill Monitor,775.8,4,12.3,907.59,PayPal,Delivered
5855,CA-2024-0855,2024-02-24,2024-04-06,Express,1730,Consumer,USA,Christopherville,North Dakota,P3786,Office Supplies,Printers,Teacher Desk,2267.99,1,15.47,2214.8,PayPal,Delivered
5856,CA-2024-0856,2025-02-26,2024-10-03,Same Day,1292,Corporate,USA,Judithmouth,Rhode Island,P3698,Furniture,Tables,She Monitor,1914.29,1,17.16,919.25,Bank Transfer,In Transit
5857,CA-2024-0857,2023-10-08,2024-03-21,Same Day,1507,Consumer,USA,North Lorifort,Arizona,P3047,Electronics,Laptops,Pattern Monitor,793.23,5,13.13,1053.06,Bank Transfer,Shipped
5858,CA-2024-0858,2024-11-25,2023-12-10,Express,1928,Home Office,USA,New Julieton,Kansas,P3777,Office Supplies,Printers,Force Monitor,1499.16,2,15.82,471.07,Debit Card,Cancelled
5859,CA-2024-0859,2024-09-01,2023-05-18,Express,1534,Consumer,USA,Adamstown,Virginia,P3230,Office Supplies,Chairs,Alone Desk,979.86,3,11.87,1243.12,Debit Card,Delivered
5860,CA-2024-0860,2023-10-16,2023-07-15,Express,1640,Consumer,USA,Ashleyville,Maryland,P3902,Office Supplies,Chairs,Control Printer,702.23,4,7.97,2418.21,Bank Transfer,Cancelled
5861,CA-2024-0861,2023-03-13,2025-01-19,Same Day,1240,Consumer,USA,Deanmouth,Connecticut,P3991,Office Supplies,Tables,Attorney Monitor,571.34,1,7.23,222.25,Bank Transfer,Shipped
5862,CA-2024-0862,2023-10-21,2024-06-11,Same Day,1066,Home Office,USA,Christineshire,New Hampshire,P3646,Electronics,Chairs,Gun Desk,1359.6,3,2.08,151.83,Bank Transfer,In Transit
5863,CA-2024-0863,2024-08-17,2023-11-11,Express,1862,Home Office,USA,West Sylvialand,South Dakota,P3006,Furniture,Laptops,Recently Desk,185.81,5,9.96,2164.89,Debit Card,Delivered
5864,CA-2024-0864,2023-07-17,2023-11-20,Standard,1056,Corporate,USA,Brandonville,Arkansas,P3432,Electronics,Chairs,Answer Desk,690.38,2,16.07,750.35,Bank Transfer,Cancelled
5865,CA-2024-0865,2023-06-24,2024-05-14,Express,1169,Consumer,USA,Hughesstad,South Dakota,P3994,Office Supplies,Printers,Some Phone,1074.13,5,12.59,2294.02,Bank Transfer,Shipped
5866,CA-2024-0866,2025-02-22,2024-09-11,Same Day,1675,Corporate,USA,North Katelyn,Alaska,P3474,Furniture,Chairs,Body Phone,1073.73,4,2.82,1511.71,Bank Transfer,Delivered
5867,CA-2024-0867,2024-02-04,2023-07-07,Express,1722,Home Office,USA,Millerstad,Rhode Island,P3272,Office Supplies,Tables,Father Printer,1754.67,2,16.11,2429.82,Debit Card,In Transit
5868,CA-2024-0868,2023-11-14,2023-12-18,Standard,1590,Consumer,USA,Lake Michaelchester,Arizona,P3012,Furniture,Laptops,Country Monitor,1989.19,5,13.86,2145.97,Bank Transfer,Shipped
5869,CA-2024-0869,2023-11-07,2024-10-22,Same Day,1367,Home Office,USA,Arianafurt,Rhode Island,P3890,Office Supplies,Tables,Dinner Monitor,2360.11,2,12.65,1998.8,Debit Card,Shipped
5870,CA-2024-0870,2023-03-02,2023-03-27,Express,1482,Home Office,USA,South Pamelaberg,Arizona,P3930,Electronics,Laptops,Perform Desk,2392.72,3,0.82,2425.61,Debit Card,Shipped
5871,CA-2024-0871,2024-05-01,2024-05-31,Same Day,1170,Corporate,USA,Mcfarlandport,South Dakota,P3186,Electronics,Smartphones,Buy Laptop,646.8,3,11.14,728.51,Credit Card,Delivered
5872,CA-2024-0872,2023-10-18,2024-09-21,Standard,1001,Home Office,USA,Manuelside,Oklahoma,P3755,Furniture,Tables,Force Printer,2428.84,4,2.52,1983.26,Debit Card,Shipped
5873,CA-2024-0873,2023-03-31,2023-04-18,Express,1084,Consumer,USA,Phamfurt,Michigan,P3301,Electronics,Chairs,Address Monitor,920.88,4,3.36,1987.54,Bank Transfer,Shipped
5874,CA-2024-0874,2023-11-17,2024-05-19,Express,1391,Consumer,USA,Jessicamouth,Massachusetts,P3484,Electronics,Laptops,Dinner Monitor,2370.37,2,2.59,628.79,Debit Card,Delivered
5875,CA-2024-0875,2025-01-23,2024-05-09,Express,1600,Consumer,USA,Port Anthony,Iowa,P3804,Furniture,Chairs,Laugh Desk,71.66,5,18.9,1808.64,Bank Transfer,Shipped
5876,CA-2024-0876,2024-01-25,2025-01-27,Standard,1699,Home Office,USA,Port Patriciashire,Mississippi,P3117,Office Supplies,Tables,Red Desk,723.6,1,12.89,866.44,Credit Card,In Transit
5877,CA-2024-0877,2024-01-08,2023-08-11,Standard,1470,Home Office,USA,Morrisstad,Michigan,P3024,Furniture,Smartphones,Than Printer,1043.97,2,1.75,518.54,PayPal,In Transit
5878,CA-2024-0878,2024-07-01,2023-04-22,Standard,1561,Home Office,USA,East David,South Dakota,P3035,Furniture,Printers,Performance Phone,327.69,2,14.64,267.5,Debit Card,Shipped
5879,CA-2024-0879,2023-07-31,2024-08-01,Same Day,1969,Consumer,USA,Aprilmouth,Oklahoma,P3816,Office Supplies,Smartphones,Green Laptop,1083.56,4,7.54,2209.35,Debit Card,Delivered
5880,CA-2024-0880,2023-03-30,2023-11-08,Same Day,1002,Home Office,USA,Danaborough,Georgia,P3794,Electronics,Laptops,Control Desk,638.49,5,17.06,100.13,Bank Transfer,Shipped
5881,CA-2024-0881,2023-06-21,2023-12-12,Express,1743,Home Office,USA,Anthonyshire,Michigan,P3620,Electronics,Tables,Either Phone,93.7,2,16.05,2494.93,Debit Card,Cancelled
5882,CA-2024-0882,2024-06-14,2024-09-21,Express,1261,Home Office,USA,Angelview,Colorado,P3365,Office Supplies,Smartphones,Language Phone,1874.88,2,11.3,868.08,PayPal,Delivered
5883,CA-2024-0883,2023-07-20,2024-12-19,Standard,1079,Home Office,USA,Port Rachelview,Louisiana,P3939,Office Supplies,Chairs,International Desk,2413.53,5,1.96,945.24,Credit Card,In Transit
5884,CA-2024-0884,2025-02-13,2024-07-10,Standard,1273,Consumer,USA,West Jamesview,Kansas,P3556,Furniture,Tables,Fear Laptop,547.81,1,18.1,1961.58,PayPal,Delivered
5885,CA-2024-0885,2024-06-18,2023-06-30,Standard,1410,Home Office,USA,West Nicholas,North Carolina,P3232,Office Supplies,Chairs,Cold Phone,2049.48,1,9.82,2140.1,Credit Card,In Transit
5886,CA-2024-0886,2023-07-18,2024-11-03,Express,1842,Corporate,USA,Randyport,Wyoming,P3070,Office Supplies,Chairs,Interest Phone,1908.32,3,0.18,1735.34,Credit Card,In Transit
5887,CA-2024-0887,2023-07-21,2024-02-09,Same Day,1628,Consumer,USA,Monteston,Delaware,P3182,Furniture,Tables,Evening Phone,1470.93,3,12.01,2193.04,Debit Card,Delivered
5888,CA-2024-0888,2023-09-26,2024-04-27,Express,1996,Home Office,USA,Seanville,Kansas,P3690,Electronics,Chairs,Provide Laptop,71.53,5,14.02,2181.63,Debit Card,Cancelled
5889,CA-2024-0889,2024-10-25,2023-03-18,Express,1675,Corporate,USA,West Matthewmouth,Washington,P3479,Office Supplies,Tables,Turn Monitor,873.8,1,12.93,1839.11,Bank Transfer,Cancelled
5890,CA-2024-0890,2024-08-26,2023-10-19,Same Day,1034,Corporate,USA,Kennedyborough,Nevada,P3654,Furniture,Smartphones,Throughout Printer,2406.97,1,10.84,2488.42,PayPal,Shipped
5891,CA-2024-0891,2023-12-23,2023-09-25,Same Day,1801,Home Office,USA,Welchville,Georgia,P3988,Electronics,Chairs,Question Phone,2122.94,4,0.73,616.69,PayPal,Cancelled
5892,CA-2024-0892,2023-03-26,2025-02-14,Standard,1130,Consumer,USA,South Jenniferstad,Minnesota,P3021,Office Supplies,Laptops,Inside Desk,822.61,3,2.58,1215.35,Bank Transfer,Cancelled
5893,CA-2024-0893,2024-09-03,2023-11-18,Express,1902,Consumer,USA,East Staceyshire,North Carolina,P3474,Office Supplies,Chairs,Mission Printer,1953.65,4,2.94,132.6,Bank Transfer,Delivered
5894,CA-2024-0894,2024-09-02,2024-10-22,Standard,1088,Corporate,USA,West Christine,Wyoming,P3502,Electronics,Smartphones,Two Desk,1330.35,5,3.85,2343.94,PayPal,Cancelled
5895,CA-2024-0895,2024-05-15,2023-07-11,Same Day,1963,Home Office,USA,Port Christopher,Massachusetts,P3663,Office Supplies,Tables,Community Laptop,482.46,5,1.8,966.24,PayPal,Delivered
5896,CA-2024-0896,2024-08-16,2024-01-14,Standard,1024,Consumer,USA,New Timbury,Virginia,P3078,Electronics,Smartphones,Trouble Laptop,473.07,3,0.29,2387.89,PayPal,Shipped
5897,CA-2024-0897,2024-09-01,2023-12-30,Same Day,1464,Corporate,USA,Paulberg,Massachusetts,P3877,Furniture,Printers,Outside Desk,1598.62,2,2.53,1919.39,PayPal,In Transit
5898,CA-2024-0898,2024-10-09,2023-08-11,Same Day,1226,Consumer,USA,Chrischester,Alabama,P3958,Electronics,Chairs,Seven Desk,2323.28,5,11.81,217.23,Debit Card,Cancelled
5899,CA-2024-0899,2024-11-07,2023-11-28,Same Day,1844,Home Office,USA,Dixonbury,Alabama,P3684,Office Supplies,Printers,Suffer Desk,2370.46,5,4.85,2402.55,Bank Transfer,Shipped
5900,CA-2024-0900,2023-03-19,2024-02-18,Express,1136,Consumer,USA,Wilsonfurt,Florida,P3461,Electronics,Chairs,Possible Laptop,1315.54,4,18.95,530.75,Bank Transfer,In Transit
5901,CA-2024-0901,2024-03-05,2023-10-02,Standard,1363,Consumer,USA,Jessicachester,Pennsylvania,P3828,Furniture,Smartphones,Able Laptop,293.75,4,14.23,665.99,Bank Transfer,Cancelled
5902,CA-2024-0902,2023-04-28,2024-06-25,Same Day,1895,Consumer,USA,Adamview,New York,P3580,Office Supplies,Chairs,Message Printer,1278.54,2,1.18,195.4,PayPal,In Transit
5903,CA-2024-0903,2024-06-21,2023-10-07,Same Day,1442,Consumer,USA,Frostchester,Arkansas,P3507,Office Supplies,Laptops,Even Phone,740.97,2,18.17,1376.01,PayPal,Shipped
5904,CA-2024-0904,2023-07-29,2023-09-08,Same Day,1605,Consumer,USA,Andrewsberg,Wisconsin,P3082,Electronics,Tables,Learn Printer,509.42,2,15.11,1385.17,Debit Card,Cancelled
5905,CA-2024-0905,2024-12-13,2024-01-18,Express,1668,Home Office,USA,Nicoleburgh,Maine,P3894,Furniture,Laptops,Top Printer,569.1,1,15.74,432.96,Credit Card,In Transit
5906,CA-2024-0906,2024-02-05,2023-03-14,Same Day,1048,Corporate,USA,New Pamela,Oregon,P3640,Electronics,Printers,Truth Phone,2408.87,1,5.57,2447.18,Debit Card,In Transit
5907,CA-2024-0907,2023-03-17,2024-09-18,Same Day,1276,Consumer,USA,Marissaton,Florida,P3008,Electronics,Printers,During Phone,1191.14,5,6.08,1137.83,Bank Transfer,Cancelled
5908,CA-2024-0908,2023-07-25,2024-02-02,Same Day,1459,Corporate,USA,East Robert,North Dakota,P3242,Electronics,Chairs,First Desk,422.96,2,18.78,279.55,Bank Transfer,In Transit
5909,CA-2024-0909,2024-10-01,2024-08-29,Standard,1132,Corporate,USA,Michaelbury,Idaho,P3421,Office Supplies,Printers,Film Printer,129.74,3,7.81,975.5,Debit Card,Shipped
5910,CA-2024-0910,2023-09-08,2024-11-08,Express,1218,Corporate,USA,Jamestown,Kentucky,P3835,Office Supplies,Smartphones,Man Printer,1637.01,2,3.14,2274.7,Credit Card,Cancelled
5911,CA-2024-0911,2024-12-08,2023-10-06,Same Day,1877,Corporate,USA,Stephaniefort,Nevada,P3413,Furniture,Tables,Service Phone,469.41,5,11.77,1281.89,Credit Card,Delivered
5912,CA-2024-0912,2023-06-24,2024-10-28,Same Day,1430,Home Office,USA,North Bonnieport,Louisiana,P3230,Furniture,Tables,Yes Monitor,1680.39,3,2.65,2162.96,Bank Transfer,Cancelled
5913,CA-2024-0913,2023-05-03,2024-07-05,Express,1139,Consumer,USA,Angelafurt,Massachusetts,P3167,Office Supplies,Laptops,Employee Phone,1388.34,4,14.5,1900.09,PayPal,Cancelled
5914,CA-2024-0914,2023-04-04,2023-03-29,Standard,1986,Home Office,USA,East Paul,Florida,P3415,Electronics,Smartphones,Cold Printer,607.95,5,10.68,1056.56,Bank Transfer,In Transit
5915,CA-2024-0915,2024-05-11,2023-07-21,Same Day,1450,Corporate,USA,Heatherchester,Nevada,P3111,Furniture,Chairs,Deep Printer,1749.06,1,7.26,2360.2,Bank Transfer,Delivered
5916,CA-2024-0916,2023-03-20,2023-04-03,Same Day,2000,Corporate,USA,Ashleytown,Maine,P3715,Office Supplies,Laptops,Keep Monitor,491.77,4,14.22,2318.62,PayPal,Delivered
5917,CA-2024-0917,2024-07-27,2023-11-30,Same Day,1562,Consumer,USA,Woodston,Montana,P3368,Furniture,Printers,Still Desk,1366.73,2,10.04,1480.89,Debit Card,In Transit
5918,CA-2024-0918,2023-11-01,2023-09-20,Standard,1586,Corporate,USA,West Kevinberg,Utah,P3953,Electronics,Smartphones,Power Desk,1603.0,1,11.85,249.18,Bank Transfer,Delivered
5919,CA-2024-0919,2023-09-23,2024-10-27,Same Day,1992,Corporate,USA,South Kellieburgh,Virginia,P3757,Furniture,Chairs,Win Desk,2025.37,4,15.13,1847.44,Debit Card,Delivered
5920,CA-2024-0920,2023-03-28,2023-04-19,Same Day,1057,Home Office,USA,Lake Douglasshire,North Carolina,P3428,Office Supplies,Tables,Newspaper Monitor,1098.58,5,7.26,2459.65,PayPal,In Transit
5921,CA-2024-0921,2025-01-06,2024-10-06,Same Day,1836,Home Office,USA,Port Carrie,Pennsylvania,P3018,Furniture,Tables,Full Monitor,2259.93,1,4.79,962.71,Debit Card,Delivered
5922,CA-2024-0922,2025-02-21,2024-06-12,Same Day,1397,Home Office,USA,Hillstad,South Dakota,P3931,Furniture,Laptops,Coach Printer,2037.01,5,7.44,1304.24,Credit Card,Cancelled
5923,CA-2024-0923,2025-01-22,2024-06-21,Standard,1601,Home Office,USA,West Lydia,Florida,P3441,Electronics,Tables,Within Laptop,2114.61,4,0.33,220.79,PayPal,Cancelled
5924,CA-2024-0924,2024-05-10,2024-11-17,Same Day,1297,Corporate,USA,Rogersport,Washington,P3380,Office Supplies,Laptops,Six Desk,1739.61,5,18.69,82.18,Credit Card,Shipped
5925,CA-2024-0925,2025-01-02,2024-08-31,Same Day,1207,Corporate,USA,Deborahland,Arizona,P3135,Electronics,Printers,Past Laptop,831.38,1,0.14,455.09,Debit Card,Cancelled
5926,CA-2024-0926,2024-08-05,2023-05-06,Express,1774,Consumer,USA,East Robert,West Virginia,P3336,Furniture,Tables,Interview Desk,1115.13,5,8.96,868.52,Credit Card,Shipped
5927,CA-2024-0927,2024-04-23,2024-01-13,Express,1894,Consumer,USA,Kevinside,Alaska,P3078,Furniture,Laptops,Change Printer,2130.1,3,13.43,202.23,Bank Transfer,Cancelled
5928,CA-2024-0928,2023-05-08,2024-02-02,Same Day,1010,Consumer,USA,Hudsonhaven,Georgia,P3791,Electronics,Smartphones,Remember Desk,2045.97,2,19.14,566.17,Credit Card,Cancelled
5929,CA-2024-0929,2024-08-20,2023-10-30,Express,1104,Home Office,USA,Burgessbury,Arizona,P3172,Office Supplies,Laptops,Gun Laptop,985.74,2,6.86,1800.31,Bank Transfer,Shipped
5930,CA-2024-0930,2024-11-06,2024-10-09,Standard,1629,Home Office,USA,Abigailberg,Minnesota,P3585,Furniture,Chairs,Senior Printer,1586.34,4,3.59,1012.67,Credit Card,In Transit
5931,CA-2024-0931,2024-04-15,2024-12-06,Express,1949,Consumer,USA,Alexanderburgh,Michigan,P3193,Furniture,Printers,Reduce Desk,1857.33,1,6.23,2026.55,Bank Transfer,In Transit
5932,CA-2024-0932,2024-07-21,2024-04-22,Express,1585,Corporate,USA,Michaelland,Idaho,P3440,Office Supplies,Chairs,Huge Desk,782.82,1,6.6,176.16,Debit Card,Cancelled
5933,CA-2024-0933,2024-07-10,2023-03-04,Same Day,1072,Consumer,USA,New Chelsea,California,P3883,Office Supplies,Tables,Study Monitor,2356.87,3,1.12,627.28,PayPal,In Transit
5934,CA-2024-0934,2023-11-25,2023-11-14,Express,1619,Corporate,USA,East Colleenland,Florida,P3731,Furniture,Tables,Subject Phone,1961.35,5,12.27,2023.76,PayPal,Shipped
5935,CA-2024-0935,2023-05-01,2023-08-17,Same Day,1532,Corporate,USA,South Jermainemouth,Pennsylvania,P3773,Furniture,Printers,Community Printer,1831.75,2,17.55,1099.43,Credit Card,Shipped
5936,CA-2024-0936,2023-08-19,2024-07-04,Express,1876,Home Office,USA,North Lisaburgh,Kansas,P3148,Electronics,Tables,Energy Printer,1096.66,5,10.72,1387.93,Credit Card,Delivered
5937,CA-2024-0937,2023-03-16,2023-07-19,Same Day,1481,Home Office,USA,Riveraton,New Mexico,P3607,Office Supplies,Laptops,Population Printer,420.8,1,1.36,1565.31,PayPal,In Transit
5938,CA-2024-0938,2023-11-23,2023-10-12,Express,1414,Consumer,USA,Chapmanview,Iowa,P3287,Furniture,Smartphones,Politics Phone,82.62,2,14.58,2106.8,PayPal,In Transit
5939,CA-2024-0939,2023-04-15,2023-08-06,Same Day,1441,Consumer,USA,Port Ericport,Connecticut,P3810,Electronics,Printers,Believe Phone,850.21,5,12.3,2070.17,Bank Transfer,Delivered
5940,CA-2024-0940,2024-02-27,2023-10-12,Same Day,1126,Home Office,USA,Collierfurt,Massachusetts,P3363,Office Supplies,Tables,Edge Desk,1045.2,2,13.58,1667.65,Credit Card,Delivered
5941,CA-2024-0941,2023-07-11,2024-08-25,Standard,1086,Corporate,USA,Jamesmouth,Vermont,P3790,Furniture,Tables,Western Desk,1073.28,3,11.59,1451.61,Bank Transfer,Cancelled
5942,CA-2024-0942,2023-05-04,2025-01-19,Same Day,1477,Consumer,USA,East Julia,Kansas,P3733,Furniture,Printers,After Printer,1456.61,5,13.55,1660.87,PayPal,Shipped
5943,CA-2024-0943,2023-05-01,2023-10-24,Standard,1287,Corporate,USA,Copelandburgh,Arizona,P3710,Electronics,Smartphones,Quickly Phone,1176.37,2,10.28,153.01,Credit Card,Shipped
5944,CA-2024-0944,2024-11-02,2023-10-23,Standard,1015,Corporate,USA,Victoriamouth,Texas,P3728,Furniture,Chairs,Our Laptop,1669.67,2,5.23,1766.64,Bank Transfer,Delivered
5945,CA-2024-0945,2025-01-14,2024-06-15,Same Day,1149,Corporate,USA,West Erin,Nevada,P3911,Office Supplies,Printers,Current Laptop,519.28,3,9.72,987.38,Debit Card,Shipped
5946,CA-2024-0946,2024-06-26,2023-12-28,Express,1529,Corporate,USA,Timothytown,Florida,P3590,Office Supplies,Chairs,Have Desk,362.36,2,15.15,803.83,Bank Transfer,Delivered
5947,CA-2024-0947,2023-10-12,2023-11-22,Standard,1782,Corporate,USA,East Joshuachester,Wisconsin,P3498,Furniture,Chairs,Watch Monitor,1082.17,4,18.29,1582.25,Bank Transfer,Delivered
5948,CA-2024-0948,2024-04-17,2024-03-02,Standard,1163,Home Office,USA,Port Tracey,Kansas,P3935,Electronics,Chairs,Article Desk,2285.75,4,7.12,1494.55,Debit Card,Delivered
5949,CA-2024-0949,2024-11-30,2023-09-04,Express,1979,Home Office,USA,New Melissa,Kansas,P3509,Electronics,Chairs,Laugh Desk,547.78,5,10.18,1033.85,PayPal,Delivered
5950,CA-2024-0950,2024-04-27,2023-12-05,Same Day,1015,Home Office,USA,Julieville,California,P3589,Office Supplies,Chairs,Manage Desk,210.35,1,14.02,2083.4,Credit Card,Shipped
5951,CA-2024-0951,2023-03-16,2023-08-13,Express,1299,Corporate,USA,Port Isaac,Pennsylvania,P3257,Furniture,Chairs,Tough Laptop,570.74,4,17.82,597.23,Debit Card,Delivered
5952,CA-2024-0952,2023-05-14,2023-11-17,Same Day,1799,Corporate,USA,Lake Tamaramouth,New Hampshire,P3650,Office Supplies,Printers,Would Phone,399.01,1,0.85,1408.89,Bank Transfer,In Transit
5953,CA-2024-0953,2024-08-17,2023-10-23,Express,1059,Home Office,USA,Garciashire,Minnesota,P3942,Furniture,Smartphones,West Desk,2108.74,4,13.54,1968.78,Debit Card,Cancelled
5954,CA-2024-0954,2024-05-28,2024-04-14,Express,1021,Corporate,USA,Jaredhaven,Kansas,P3359,Electronics,Laptops,Sure Desk,2169.88,5,3.38,978.25,PayPal,Cancelled
5955,CA-2024-0955,2024-03-01,2024-03-09,Same Day,1199,Corporate,USA,Bennettbury,Missouri,P3214,Furniture,Chairs,Lose Monitor,274.83,3,2.06,1160.07,PayPal,Delivered
5956,CA-2024-0956,2024-12-06,2025-01-27,Standard,1777,Corporate,USA,Davisport,Illinois,P3194,Office Supplies,Tables,Tv Monitor,1571.85,5,2.63,1743.99,Debit Card,Delivered
5957,CA-2024-0957,2025-01-02,2024-03-28,Same Day,1324,Home Office,USA,Robersonstad,Oklahoma,P3917,Office Supplies,Printers,Point Desk,1700.29,2,3.75,2044.49,Debit Card,In Transit
5958,CA-2024-0958,2024-01-26,2023-10-05,Standard,1144,Home Office,USA,Port Danielside,Oregon,P3877,Electronics,Printers,They Desk,2372.11,5,14.63,900.89,Debit Card,In Transit
